"RegionName","StateName","Metro","StateCodeFIPS","MunicipalCodeFIPS","avg_2019","avg_2022","price_changes"
"Crittenden County","AR","Memphis, TN-MS-AR","05","035",113289.436534945,140295.63578906,0.238382324779108
"Whitman County","WA","Pullman, WA","53","075",247239.146215988,353362.791451422,0.429234799018131
"Carter County","OK","Ardmore, OK","40","019",105351.477779133,149268.493321979,0.416861884319427
"Jackson County","FL",NA,"12","063",112779.897538862,164605.465837804,0.459528421552995
"Boyd County","KY","Huntington-Ashland, WV-KY-OH","21","019",82825.3708853449,117045.691548344,0.413162299150703
"Greene County","NY",NA,"36","039",198985.71448617,311185.292644519,0.56385745302408
"Franklin County","NY","Malone, NY","36","033",116203.315417383,158222.08591818,0.361597002201469
"Val Verde County","TX","Del Rio, TX","48","465",138626.668035749,188986.565082772,0.363277122364626
"Bedford County","PA",NA,"42","009",156726.808891174,196233.047602166,0.252070714579683
"Coles County","IL","Charleston-Mattoon, IL","17","029",92683.4216233943,107632.528039528,0.16129212921031
"Bingham County","ID","Blackfoot, ID","16","011",195685.607497567,355082.277060129,0.814554895482256
"Shelby County","KY","Louisville/Jefferson County, KY-IN","21","211",200952.023003698,275074.579805843,0.368856982349374
"Goodhue County","MN","Red Wing, MN","27","049",227210.420187182,295433.181716083,0.300262468036005
"Santa Cruz County","AZ","Nogales, AZ","04","023",160622.599257355,247423.265921642,0.54040133247509
"Chenango County","NY",NA,"36","017",102831.151853707,140924.120629327,0.370441914623429
"Cherokee County","OK","Tahlequah, OK","40","021",113446.088940671,174173.218869401,0.535295050678114
"Noble County","IN","Kendallville, IN","18","113",146588.608829413,201677.223902144,0.375804201381286
"Cortland County","NY","Cortland, NY","36","023",130346.17549698,165539.330781175,0.269997605606854
"Campbell County","WY","Gillette, WY","56","005",242559.773892312,284353.432858954,0.17230251453482
"Allegany County","NY",NA,"36","003",80016.1799467696,112898.856225371,0.410950339049881
"Charlottesville City","VA","Charlottesville, VA","51","540",338897.728645181,428033.913857782,0.26301794812536
"Clinton County","IA","Clinton, IA","19","045",123809.577733266,155161.192266387,0.253224468632504
"Barron County","WI",NA,"55","005",166303.853515438,234864.941823538,0.412263978607899
"Bonner County","ID","Sandpoint, ID","16","017",337129.969545474,638768.8030416,0.894725657000477
"Nelson County","KY","Bardstown, KY","21","179",154381.313131593,216249.309169538,0.400747958305087
"Auglaize County","OH","Wapakoneta, OH","39","011",143886.640514871,187160.498327731,0.300749657216355
"Marshall County","IN","Plymouth, IN","18","099",150074.653120249,208119.916448297,0.386775928654244
"Mifflin County","PA","Lewistown, PA","42","087",111470.725639166,146442.062073189,0.313726641981556
"Osage County","OK","Tulsa, OK","40","113",127049.800237894,180933.38163946,0.424113861656397
"Monroe County","WI",NA,"55","081",163769.73384467,210054.104775738,0.28261858796795
"Stevens County","WA","Spokane-Spokane Valley, WA","53","065",229686.362167131,357347.188868777,0.55580499206459
"Monroe County","TN",NA,"47","123",162857.400282375,241572.056271091,0.483334842949931
"Beltrami County","MN","Bemidji, MN","27","007",168996.486139978,226540.22911141,0.3405026002953
"Logan County","OH","Bellefontaine, OH","39","091",150397.517577704,202284.886241854,0.345001496699193
"Jackson County","IN","Seymour, IN","18","071",142200.165923474,190547.131704585,0.339992330298186
"Hancock County","MS","Gulfport-Biloxi, MS","28","045",162047.001739683,228176.480650526,0.408088259584562
"Perry County","PA","Harrisburg-Carlisle, PA","42","099",194185.603707404,248971.585349659,0.282132045817389
"Windham County","VT",NA,"50","025",244001.578660366,341357.113108871,0.398995510533221
"Bryan County","OK","Durant, OK","40","013",137581.463233913,204031.077841041,0.48298377590411
"Colquitt County","GA","Moultrie, GA","13","071",93615.5315071258,127022.389810207,0.356851665159203
"Washington Parish","LA","Bogalusa, LA","22","117",119098.844823808,140102.855445896,0.176357803076603
"Habersham County","GA","Cornelia, GA","13","137",154173.251004732,240546.077245956,0.560232243131285
"Hillsdale County","MI","Hillsdale, MI","26","059",143793.684303614,193692.678826535,0.347017984583813
"Thomas County","GA","Thomasville, GA","13","275",133753.762657133,183348.645037301,0.370792427778648
"Greene County","AR","Paragould, AR","05","055",125321.575967708,167758.073867559,0.338620844592523
"Washington County","MS","Greenville, MS","28","151",102170.209071804,95602.0782581993,-0.0642861639735811
"Hopkins County","KY","Madisonville, KY","21","107",90851.8677439316,121126.440052235,0.333230048650547
"Henderson County","KY","Evansville, IN-KY","21","101",127524.119563567,161994.420389046,0.270304166329078
"Calaveras County","CA",NA,"06","009",323785.962255788,461393.869760762,0.424996520992671
"Caldwell County","TX","Austin-Round Rock-Georgetown, TX","48","055",193585.635306064,314685.648896949,0.62556301452544
"Chambers County","TX","Houston-The Woodlands-Sugar Land, TX","48","071",252215.614444094,323065.692034858,0.280910750696084
"Dunn County","WI","Menomonie, WI","55","033",185966.455983672,252077.66265531,0.35550070749019
"Macoupin County","IL","St. Louis, MO-IL","17","117",95340.7074054707,114815.593820628,0.204266225258152
"Warren County","MS","Vicksburg, MS","28","149",139602.975874028,165898.328387958,0.188358108767381
"Lawrence County","IN","Bedford, IN","18","093",120697.256741046,178694.784068788,0.480520675396739
"Itasca County","MN","Grand Rapids, MN","27","061",162193.17148928,214322.88401261,0.321405100132566
"Chilton County","AL","Birmingham-Hoover, AL","01","021",146903.564440695,199964.407213977,0.361195066813394
"Shelby County","IN","Indianapolis-Carmel-Anderson, IN","18","145",142439.121133537,203361.15673627,0.427705781374619
"Stephenson County","IL","Freeport, IL","17","177",87258.8226876908,121424.578394486,0.391544999742646
"Polk County","WI",NA,"55","095",201613.751051201,288667.275879754,0.431783667406923
"Beaufort County","NC","Washington, NC","37","013",142117.642817814,200597.497181572,0.411489053746303
"Phelps County","MO","Rolla, MO","29","161",131689.919078512,178021.919417531,0.351826477404058
"Branch County","MI","Coldwater, MI","26","023",144832.21293555,182342.183406841,0.258989141372731
"Delaware County","NY",NA,"36","025",146218.510776351,216728.674887812,0.482224608478671
"Wood County","TX",NA,"48","499",168277.860499982,261724.388445177,0.55531088681274
"Stokes County","NC","Winston-Salem, NC","37","169",150777.043016937,201294.182933583,0.335045302028977
"McDowell County","NC","Marion, NC","37","111",164461.736786329,228772.347777338,0.391036919879805
"Jefferson County","PA",NA,"42","065",93152.968228406,109529.681261433,0.175804521793361
"Huntingdon County","PA","Huntingdon, PA","42","061",129082.614323641,171870.071249596,0.331473430021152
"Callaway County","MO","Jefferson City, MO","29","027",173449.978341327,212629.061933522,0.225881167393952
"Barren County","KY","Glasgow, KY","21","009",119382.981809296,168692.229492525,0.413034143861445
"Gadsden County","FL","Tallahassee, FL","12","039",109715.597648503,157129.074069698,0.432148914442361
"Shenandoah County","VA",NA,"51","171",201840.173449549,277607.467338407,0.375382623756002
"Holmes County","OH",NA,"39","075",210146.986487747,299268.841440185,0.424092947712263
"Siskiyou County","CA",NA,"06","093",209694.205039771,293821.149444942,0.401188694695762
"Kittitas County","WA","Ellensburg, WA","53","037",329264.25211951,495485.734412911,0.504826992980302
"Douglas County","WI","Duluth, MN-WI","55","031",149435.413120864,204423.90942323,0.367975001065453
"Kay County","OK","Ponca City, OK","40","071",73477.2321878273,99410.1492106295,0.352938131318158
"Lawrence County","TN","Lawrenceburg, TN","47","099",138380.159169763,213745.60773999,0.544626115639672
"Madison County","OH","Columbus, OH","39","097",188143.121549701,253827.09542947,0.349117062259524
"Baldwin County","GA","Milledgeville, GA","13","009",122154.477849374,172025.66986185,0.408263314538264
"Kendall County","TX","San Antonio-New Braunfels, TX","48","259",390700.670025743,565500.027804662,0.447399687764555
"Pittsburg County","OK","McAlester, OK","40","121",93344.3533246132,127031.241411489,0.360888333220612
"Saint Bernard Parish","LA","New Orleans-Metairie, LA","22","087",165141.40475078,226116.880426285,0.369231906241354
"Ravalli County","MT",NA,"30","081",296863.704061876,552932.332357461,0.862579779177762
"Brown County","OH","Cincinnati, OH-KY-IN","39","015",143576.5672359,206867.136952892,0.440814061343336
"Chesterfield County","SC",NA,"45","025",109054.264584791,148455.646859289,0.361300701302363
"Suwannee County","FL",NA,"12","121",158395.417091304,249159.328990766,0.573021073249505
"Kandiyohi County","MN","Willmar, MN","27","067",177302.512517672,237996.672315987,0.342319795339985
"Dubois County","IN","Jasper, IN","18","037",164537.676610535,216442.503178758,0.315458608857613
"Richmond County","NC","Rockingham, NC","37","153",83706.5782842269,110715.532549738,0.322662266444599
"Bryan County","GA","Savannah, GA","13","029",241016.743348943,323819.009229282,0.343553998489054
"Cerro Gordo County","IA","Mason City, IA","19","033",136585.248299789,177182.640762978,0.297231164921137
"Highland County","OH",NA,"39","071",111873.330837436,165801.613552427,0.482047707986401
"Muscatine County","IA","Muscatine, IA","19","139",142142.907143077,174660.679832136,0.228768169602213
"Sullivan County","NH","Lebanon, NH-VT","33","019",188348.803427887,295048.868770619,0.566502485817939
"Union County","PA","Lewisburg, PA","42","119",190041.601943496,240977.495912599,0.268024966366299
"De Kalb County","IN","Auburn, IN","18","033",148138.543817463,198359.377796392,0.339012607284781
"Camden County","MO",NA,"29","029",218176.829321356,325854.382519088,0.493533403765496
"Coffee County","GA","Douglas, GA","13","069",98241.3419922186,143415.035362986,0.459823659313865
"Jackson County","NC","Cullowhee, NC","37","099",259052.482210552,383581.893484725,0.480711129310694
"Stephens County","OK","Duncan, OK","40","137",84997.846898301,110973.699637146,0.305606008701896
"Pettis County","MO","Sedalia, MO","29","159",111309.705948886,159401.819454916,0.432056783333109
"Miller County","AR","Texarkana, TX-AR","05","091",124024.099181268,162968.691206177,0.314008263571332
"Manassas City","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","683",317787.700073514,412789.803719369,0.298948334450573
"Fulton County","OH","Toledo, OH","39","051",149308.658399595,190537.794462852,0.276133591348165
"Polk County","GA","Cedartown, GA","13","233",110514.024648631,176359.799013284,0.595813740147493
"Vance County","NC","Henderson, NC","37","181",110357.927336089,160904.146808973,0.458020739361558
"Douglas County","WA","Wenatchee, WA","53","017",324518.554024869,453953.574000415,0.398852448866843
"Ohio County","WV","Wheeling, WV-OH","54","069",115933.105647579,137311.174871082,0.184400039178538
"Danville City","VA","Danville, VA","51","590",64923.8471132977,97513.126363571,0.501961616559816
"Davie County","NC","Winston-Salem, NC","37","059",195649.895785431,268577.752236802,0.372746717592689
"Franklin County","TN","Tullahoma-Manchester, TN","47","051",174063.299709221,268753.792123193,0.544000329605129
"Sweetwater County","WY","Rock Springs, WY","56","037",219375.474560913,248166.710545713,0.131241817447583
"Saint John the Baptist Parish","LA","New Orleans-Metairie, LA","22","095",175119.62433674,199371.289510346,0.138486279110401
"Levy County","FL","Gainesville, FL","12","075",164186.897197069,261591.944889796,0.593257131693126
"Montrose County","CO","Montrose, CO","08","085",262907.498414746,388918.344292581,0.479297268574093
"Butler County","MO","Poplar Bluff, MO","29","023",117217.1917304,141413.045745755,0.206418987335971
"Erath County","TX","Stephenville, TX","48","143",180480.398566223,269430.141910824,0.492849883152067
"Prince George County","VA","Richmond, VA","51","149",204655.251442744,279876.055030737,0.367548856223891
"Pierce County","WI","Minneapolis-St. Paul-Bloomington, MN-WI","55","093",239095.101533092,316725.562464645,0.324684447459534
"Summit County","UT","Heber, UT","49","043",723794.94073811,1233364.18666095,0.704024326839296
"Mercer County","OH","Celina, OH","39","107",161980.972559205,213605.342350171,0.318706382455489
"Clinton County","OH","Wilmington, OH","39","027",144193.338546832,204329.716663283,0.417053788493285
"Okanogan County","WA",NA,"53","047",199288.794605357,300533.117476546,0.508028176253857
"Crawford County","OH","Bucyrus-Galion, OH","39","033",85529.6219173622,123856.806322835,0.448115910561421
"Nez Perce County","ID","Lewiston, ID-WA","16","069",218618.478337814,344054.382805773,0.573766249869021
"Gratiot County","MI","Alma, MI","26","057",111017.835567032,154731.563808885,0.393754102830254
"Marinette County","WI","Marinette, WI-MI","55","075",113150.27574975,156995.11118263,0.387492077614114
"Wharton County","TX","El Campo, TX","48","481",153749.946489924,196635.138330072,0.278928174085302
"Fayette County","TN","Memphis, TN-MS-AR","47","047",237905.821161349,336386.188007965,0.413946856642172
"Baxter County","AR","Mountain Home, AR","05","005",146474.463448631,200933.530624113,0.371799055571078
"Tallapoosa County","AL","Alexander City, AL","01","123",151127.007217144,214992.792545318,0.422596771445418
"Cooke County","TX","Gainesville, TX","48","097",199643.113493682,287216.153307546,0.438647936717514
"McClain County","OK","Oklahoma City, OK","40","087",182009.539103462,248186.565422089,0.363590977948742
"Tift County","GA","Tifton, GA","13","277",129580.988843873,168667.219744422,0.301635535037031
"Benton County","MN","St. Cloud, MN","27","009",192213.782144956,257089.65495766,0.337519360415987
"Fayette County","WV","Beckley, WV","54","019",69345.1056480038,94832.1037622961,0.367538528871301
